Date,Metric,App,Category,Platform,Value
8/7/13,Revenue,Crappy Birds,Games,Android,1410
8/15/13,Revenue,Crappy Birds,Games,Android,1410
8/20/13,Revenue,Crappy Birds,Games,iOS,1410
8/26/13,Revenue,Crappy Birds,Games,Android,1410
9/3/13,Revenue,Crappy Birds,Games,iOS,1410
9/6/13,Revenue,Crappy Birds,Games,iOS,1410
10/8/13,Revenue,Crappy Birds,Games,Android,1410
10/13/13,Revenue,Crappy Birds,Games,iOS,1410
1/8/14,Revenue,Crappy Birds,Games,Android,1410
1/13/14,Revenue,Crappy Birds,Games,iOS,1410
1/17/14,Revenue,Crappy Birds,Games,iOS,1410
1/19/14,Revenue,Crappy Birds,Games,iOS,1410
2/4/14,Revenue,Crappy Birds,Games,iOS,1410
2/4/14,Revenue,Crappy Birds,Games,Android,1410
2/6/14,Revenue,Crappy Birds,Games,iOS,1410
2/14/14,Revenue,Crappy Birds,Games,iOS,1410
2/17/14,Revenue,Crappy Birds,Games,Android,1410
2/21/14,Revenue,Crappy Birds,Games,Android,1410
2/24/14,Revenue,Crappy Birds,Games,iOS,1410
2/25/14,Revenue,Crappy Birds,Games,Android,1410
8/7/13,Revenue,Crappy Birds,Games,iOS,1420
8/8/13,Revenue,Crappy Birds,Games,Android,1420
8/18/13,Revenue,Crappy Birds,Games,iOS,1420
9/2/13,Revenue,Crappy Birds,Games,iOS,1420
9/6/13,Revenue,Crappy Birds,Games,Android,1420
9/11/13,Revenue,Crappy Birds,Games,iOS,1420
9/11/13,Revenue,Crappy Birds,Games,Android,1420
9/21/13,Revenue,Crappy Birds,Games,iOS,1420
9/24/13,Revenue,Crappy Birds,Games,iOS,1420
9/28/13,Revenue,Crappy Birds,Games,iOS,1420
10/19/13,Revenue,Crappy Birds,Games,Android,1420
1/6/14,Revenue,Crappy Birds,Games,Android,1420
1/8/14,Revenue,Crappy Birds,Games,iOS,1420
1/9/14,Revenue,Crappy Birds,Games,Android,1420
1/14/14,Revenue,Crappy Birds,Games,iOS,1420
1/20/14,Revenue,Crappy Birds,Games,iOS,1420
1/22/14,Revenue,Crappy Birds,Games,Android,1420
2/3/14,Revenue,Crappy Birds,Games,iOS,1420
2/5/14,Revenue,Crappy Birds,Games,Android,1420
2/13/14,Revenue,Crappy Birds,Games,iOS,1420
2/15/14,Revenue,Crappy Birds,Games,iOS,1420
2/18/14,Revenue,Crappy Birds,Games,Android,1420
8/8/13,Revenue,Crappy Birds,Games,iOS,1430
8/11/13,Revenue,Crappy Birds,Games,iOS,1430
8/13/13,Revenue,Crappy Birds,Games,iOS,1430
8/16/13,Revenue,Crappy Birds,Games,iOS,1430
8/24/13,Revenue,Crappy Birds,Games,iOS,1430
9/1/13,Revenue,Crappy Birds,Games,Android,1430
9/23/13,Revenue,Crappy Birds,Games,iOS,1430
10/10/13,Revenue,Crappy Birds,Games,iOS,1430
10/12/13,Revenue,Crappy Birds,Games,iOS,1430
10/12/13,Revenue,Crappy Birds,Games,Android,1430
10/14/13,Revenue,Crappy Birds,Games,iOS,1430
10/21/13,Revenue,Crappy Birds,Games,iOS,1430
1/16/14,Revenue,Crappy Birds,Games,Android,1430
2/9/14,Revenue,Crappy Birds,Games,Android,1430
8/11/13,Revenue,Crappy Birds,Games,Android,1440
8/14/13,Revenue,Crappy Birds,Games,Android,1440
8/22/13,Revenue,Crappy Birds,Games,iOS,1440
8/29/13,Revenue,Crappy Birds,Games,Android,1440
9/4/13,Revenue,Crappy Birds,Games,Android,1440
9/7/13,Revenue,Crappy Birds,Games,iOS,1440
9/13/13,Revenue,Crappy Birds,Games,iOS,1440
9/18/13,Revenue,Crappy Birds,Games,iOS,1440
9/18/13,Revenue,Crappy Birds,Games,Android,1440
10/9/13,Revenue,Crappy Birds,Games,iOS,1440
10/9/13,Revenue,Crappy Birds,Games,Android,1440
10/14/13,Revenue,Crappy Birds,Games,Android,1440
11/20/13,Revenue,Crappy Birds,Games,Android,1440
12/19/13,Revenue,Crappy Birds,Games,Android,1440
1/1/14,Revenue,Crappy Birds,Games,Android,1440
1/9/14,Revenue,Crappy Birds,Games,iOS,1440
1/11/14,Revenue,Crappy Birds,Games,iOS,1440
1/11/14,Revenue,Crappy Birds,Games,Android,1440
1/18/14,Revenue,Crappy Birds,Games,Android,1440
2/27/14,Revenue,Crappy Birds,Games,Android,1440
8/6/13,Revenue,Crappy Birds,Games,iOS,1450
8/12/13,Revenue,Crappy Birds,Games,iOS,1450
8/15/13,Revenue,Crappy Birds,Games,iOS,1450
8/21/13,Revenue,Crappy Birds,Games,iOS,1450
8/23/13,Revenue,Crappy Birds,Games,iOS,1450
8/28/13,Revenue,Crappy Birds,Games,Android,1450
9/8/13,Revenue,Crappy Birds,Games,iOS,1450
9/12/13,Revenue,Crappy Birds,Games,iOS,1450
9/20/13,Revenue,Crappy Birds,Games,iOS,1450
9/24/13,Revenue,Crappy Birds,Games,Android,1450
11/19/13,Revenue,Crappy Birds,Games,Android,1450
12/27/13,Revenue,Crappy Birds,Games,Android,1450
1/12/14,Revenue,Crappy Birds,Games,iOS,1450
1/15/14,Revenue,Crappy Birds,Games,iOS,1450
1/16/14,Revenue,Crappy Birds,Games,iOS,1450
1/21/14,Revenue,Crappy Birds,Games,Android,1450
2/2/14,Revenue,Crappy Birds,Games,Android,1450
8/10/13,Revenue,Crappy Birds,Games,Android,1460
8/19/13,Revenue,Crappy Birds,Games,iOS,1460
8/25/13,Revenue,Crappy Birds,Games,iOS,1460
8/31/13,Revenue,Crappy Birds,Games,iOS,1460
9/1/13,Revenue,Crappy Birds,Games,iOS,1460
9/10/13,Revenue,Crappy Birds,Games,iOS,1460
9/13/13,Revenue,Crappy Birds,Games,Android,1460
10/22/13,Revenue,Crappy Birds,Games,iOS,1460
11/20/13,Revenue,Crappy Birds,Games,iOS,1460
11/22/13,Revenue,Crappy Birds,Games,iOS,1460
12/30/13,Revenue,Crappy Birds,Games,iOS,1460
1/1/14,Revenue,Crappy Birds,Games,iOS,1460
1/3/14,Revenue,Crappy Birds,Games,iOS,1460
1/7/14,Revenue,Crappy Birds,Games,iOS,1460
1/13/14,Revenue,Crappy Birds,Games,Android,1460
1/14/14,Revenue,Crappy Birds,Games,Android,1460
2/13/14,Revenue,Crappy Birds,Games,Android,1460
2/14/14,Revenue,Crappy Birds,Games,Android,1460
2/19/14,Revenue,Crappy Birds,Games,Android,1460
2/24/14,Revenue,Crappy Birds,Games,Android,1460
8/6/13,Revenue,Crappy Birds,Games,Android,1470
8/10/13,Revenue,Crappy Birds,Games,iOS,1470
8/14/13,Revenue,Crappy Birds,Games,iOS,1470
8/17/13,Revenue,Crappy Birds,Games,iOS,1470
9/9/13,Revenue,Crappy Birds,Games,iOS,1470
9/14/13,Revenue,Crappy Birds,Games,Android,1470
9/17/13,Revenue,Crappy Birds,Games,iOS,1470
10/10/13,Revenue,Crappy Birds,Games,Android,1470
10/11/13,Revenue,Crappy Birds,Games,iOS,1470
10/15/13,Revenue,Crappy Birds,Games,Android,1470
10/21/13,Revenue,Crappy Birds,Games,Android,1470
12/6/13,Revenue,Crappy Birds,Games,Android,1470
12/17/13,Revenue,Crappy Birds,Games,iOS,1470
1/5/14,Revenue,Crappy Birds,Games,Android,1470
1/6/14,Revenue,Crappy Birds,Games,iOS,1470
1/19/14,Revenue,Crappy Birds,Games,Android,1470
2/15/14,Revenue,Crappy Birds,Games,Android,1470
2/23/14,Revenue,Crappy Birds,Games,Android,1470
8/9/13,Revenue,Crappy Birds,Games,iOS,1480
8/9/13,Revenue,Crappy Birds,Games,Android,1480
8/22/13,Revenue,Crappy Birds,Games,Android,1480
8/30/13,Revenue,Crappy Birds,Games,Android,1480
9/3/13,Revenue,Crappy Birds,Games,Android,1480
9/14/13,Revenue,Crappy Birds,Games,iOS,1480
9/17/13,Revenue,Crappy Birds,Games,Android,1480
9/19/13,Revenue,Crappy Birds,Games,iOS,1480
9/19/13,Revenue,Crappy Birds,Games,Android,1480
11/14/13,Revenue,Crappy Birds,Games,Android,1480
11/16/13,Revenue,Crappy Birds,Games,iOS,1480
11/19/13,Revenue,Crappy Birds,Games,iOS,1480
11/21/13,Revenue,Crappy Birds,Games,iOS,1480
11/23/13,Revenue,Crappy Birds,Games,iOS,1480
12/17/13,Revenue,Crappy Birds,Games,Android,1480
12/26/13,Revenue,Crappy Birds,Games,Android,1480
1/5/14,Revenue,Crappy Birds,Games,iOS,1480
1/10/14,Revenue,Crappy Birds,Games,iOS,1480
8/2/13,Revenue,Crappy Birds,Games,Android,1490
8/4/13,Revenue,Crappy Birds,Games,Android,1490
8/5/13,Revenue,Crappy Birds,Games,iOS,1490
8/5/13,Revenue,Crappy Birds,Games,Android,1490
8/19/13,Revenue,Crappy Birds,Games,Android,1490
8/26/13,Revenue,Crappy Birds,Games,iOS,1490
8/28/13,Revenue,Crappy Birds,Games,iOS,1490
9/8/13,Revenue,Crappy Birds,Games,Android,1490
9/15/13,Revenue,Crappy Birds,Games,iOS,1490
10/22/13,Revenue,Crappy Birds,Games,Android,1490
11/17/13,Revenue,Crappy Birds,Games,iOS,1490
12/9/13,Revenue,Crappy Birds,Games,Android,1490
12/16/13,Revenue,Crappy Birds,Games,Android,1490
12/18/13,Revenue,Crappy Birds,Games,iOS,1490
12/27/13,Revenue,Crappy Birds,Games,iOS,1490
12/28/13,Revenue,Crappy Birds,Games,iOS,1490
12/28/13,Revenue,Crappy Birds,Games,Android,1490
1/2/14,Revenue,Crappy Birds,Games,iOS,1490
1/4/14,Revenue,Crappy Birds,Games,iOS,1490
1/20/14,Revenue,Crappy Birds,Games,Android,1490
8/27/13,Revenue,Crappy Birds,Games,iOS,1500
8/29/13,Revenue,Crappy Birds,Games,iOS,1500
9/12/13,Revenue,Crappy Birds,Games,Android,1500
9/20/13,Revenue,Crappy Birds,Games,Android,1500
9/23/13,Revenue,Crappy Birds,Games,Android,1500
11/1/13,Revenue,Crappy Birds,Games,Android,1500
11/17/13,Revenue,Crappy Birds,Games,Android,1500
11/18/13,Revenue,Crappy Birds,Games,iOS,1500
12/6/13,Revenue,Crappy Birds,Games,iOS,1500
12/31/13,Revenue,Crappy Birds,Games,iOS,1500
8/4/13,Revenue,Crappy Birds,Games,iOS,1510
8/30/13,Revenue,Crappy Birds,Games,iOS,1510
9/16/13,Revenue,Crappy Birds,Games,iOS,1510
9/16/13,Revenue,Crappy Birds,Games,Android,1510
10/23/13,Revenue,Crappy Birds,Games,iOS,1510
10/28/13,Revenue,Crappy Birds,Games,Android,1510
11/15/13,Revenue,Crappy Birds,Games,iOS,1510
11/15/13,Revenue,Crappy Birds,Games,Android,1510
11/18/13,Revenue,Crappy Birds,Games,Android,1510
11/21/13,Revenue,Crappy Birds,Games,Android,1510
12/11/13,Revenue,Crappy Birds,Games,Android,1510
12/13/13,Revenue,Crappy Birds,Games,iOS,1510
12/29/13,Revenue,Crappy Birds,Games,iOS,1510
12/30/13,Revenue,Crappy Birds,Games,Android,1510
1/2/14,Revenue,Crappy Birds,Games,Android,1510
1/15/14,Revenue,Crappy Birds,Games,Android,1510
8/1/13,Revenue,Crappy Birds,Games,iOS,1520
8/12/13,Revenue,Crappy Birds,Games,Android,1520
9/7/13,Revenue,Crappy Birds,Games,Android,1520
9/10/13,Revenue,Crappy Birds,Games,Android,1520
10/23/13,Revenue,Crappy Birds,Games,Android,1520
10/30/13,Revenue,Crappy Birds,Games,Android,1520
11/24/13,Revenue,Crappy Birds,Games,iOS,1520
11/24/13,Revenue,Crappy Birds,Games,Android,1520
12/16/13,Revenue,Crappy Birds,Games,iOS,1520
12/19/13,Revenue,Crappy Birds,Games,iOS,1520
1/10/14,Revenue,Crappy Birds,Games,Android,1520
8/3/13,Revenue,Crappy Birds,Games,iOS,1530
9/9/13,Revenue,Crappy Birds,Games,Android,1530
10/29/13,Revenue,Crappy Birds,Games,Android,1530
10/31/13,Revenue,Crappy Birds,Games,iOS,1530
11/22/13,Revenue,Crappy Birds,Games,Android,1530
12/26/13,Revenue,Crappy Birds,Games,iOS,1530
1/3/14,Revenue,Crappy Birds,Games,Android,1530
1/12/14,Revenue,Crappy Birds,Games,Android,1530
8/2/13,Revenue,Crappy Birds,Games,iOS,1540
8/25/13,Revenue,Crappy Birds,Games,Android,1540
8/27/13,Revenue,Crappy Birds,Games,Android,1540
9/15/13,Revenue,Crappy Birds,Games,Android,1540
12/2/13,Revenue,Crappy Birds,Games,Android,1540
12/5/13,Revenue,Crappy Birds,Games,iOS,1540
12/7/13,Revenue,Crappy Birds,Games,iOS,1540
12/9/13,Revenue,Crappy Birds,Games,iOS,1540
12/11/13,Revenue,Crappy Birds,Games,iOS,1540
12/14/13,Revenue,Crappy Birds,Games,iOS,1540
12/18/13,Revenue,Crappy Birds,Games,Android,1540
1/4/14,Revenue,Crappy Birds,Games,Android,1540
1/7/14,Revenue,Crappy Birds,Games,Android,1540
10/30/13,Revenue,Crappy Birds,Games,iOS,1550
11/7/13,Revenue,Crappy Birds,Games,Android,1550
11/14/13,Revenue,Crappy Birds,Games,iOS,1550
11/23/13,Revenue,Crappy Birds,Games,Android,1550
11/29/13,Revenue,Crappy Birds,Games,Android,1550
12/1/13,Revenue,Crappy Birds,Games,Android,1550
12/8/13,Revenue,Crappy Birds,Games,iOS,1550
12/20/13,Revenue,Crappy Birds,Games,iOS,1550
12/21/13,Revenue,Crappy Birds,Games,iOS,1550
12/23/13,Revenue,Crappy Birds,Games,iOS,1550
12/24/13,Revenue,Crappy Birds,Games,iOS,1550
12/25/13,Revenue,Crappy Birds,Games,iOS,1550
12/31/13,Revenue,Crappy Birds,Games,Android,1550
8/1/13,Revenue,Crappy Birds,Games,Android,1560
8/3/13,Revenue,Crappy Birds,Games,Android,1560
10/24/13,Revenue,Crappy Birds,Games,iOS,1560
10/27/13,Revenue,Crappy Birds,Games,iOS,1560
10/29/13,Revenue,Crappy Birds,Games,iOS,1560
11/1/13,Revenue,Crappy Birds,Games,iOS,1560
11/12/13,Revenue,Crappy Birds,Games,Android,1560
11/16/13,Revenue,Crappy Birds,Games,Android,1560
11/25/13,Revenue,Crappy Birds,Games,iOS,1560
11/28/13,Revenue,Crappy Birds,Games,iOS,1560
12/10/13,Revenue,Crappy Birds,Games,iOS,1560
12/12/13,Revenue,Crappy Birds,Games,iOS,1560
12/13/13,Revenue,Crappy Birds,Games,Android,1560
12/15/13,Revenue,Crappy Birds,Games,iOS,1560
12/24/13,Revenue,Crappy Birds,Games,Android,1560
12/29/13,Revenue,Crappy Birds,Games,Android,1560
10/24/13,Revenue,Crappy Birds,Games,Android,1570
10/26/13,Revenue,Crappy Birds,Games,Android,1570
10/28/13,Revenue,Crappy Birds,Games,iOS,1570
11/4/13,Revenue,Crappy Birds,Games,iOS,1570
11/13/13,Revenue,Crappy Birds,Games,iOS,1570
11/27/13,Revenue,Crappy Birds,Games,iOS,1570
12/4/13,Revenue,Crappy Birds,Games,iOS,1570
12/4/13,Revenue,Crappy Birds,Games,Android,1570
12/5/13,Revenue,Crappy Birds,Games,Android,1570
12/7/13,Revenue,Crappy Birds,Games,Android,1570
12/10/13,Revenue,Crappy Birds,Games,Android,1570
12/14/13,Revenue,Crappy Birds,Games,Android,1570
11/2/13,Revenue,Crappy Birds,Games,iOS,1580
11/2/13,Revenue,Crappy Birds,Games,Android,1580
11/3/13,Revenue,Crappy Birds,Games,iOS,1580
11/6/13,Revenue,Crappy Birds,Games,Android,1580
11/11/13,Revenue,Crappy Birds,Games,Android,1580
11/12/13,Revenue,Crappy Birds,Games,iOS,1580
11/28/13,Revenue,Crappy Birds,Games,Android,1580
12/1/13,Revenue,Crappy Birds,Games,iOS,1580
12/8/13,Revenue,Crappy Birds,Games,Android,1580
12/21/13,Revenue,Crappy Birds,Games,Android,1580
12/23/13,Revenue,Crappy Birds,Games,Android,1580
12/25/13,Revenue,Crappy Birds,Games,Android,1580
10/25/13,Revenue,Crappy Birds,Games,Android,1590
10/26/13,Revenue,Crappy Birds,Games,iOS,1590
10/27/13,Revenue,Crappy Birds,Games,Android,1590
11/5/13,Revenue,Crappy Birds,Games,iOS,1590
11/10/13,Revenue,Crappy Birds,Games,Android,1590
11/27/13,Revenue,Crappy Birds,Games,Android,1590
12/22/13,Revenue,Crappy Birds,Games,iOS,1590
12/22/13,Revenue,Crappy Birds,Games,Android,1590
10/25/13,Revenue,Crappy Birds,Games,iOS,1600
10/31/13,Revenue,Crappy Birds,Games,Android,1600
11/5/13,Revenue,Crappy Birds,Games,Android,1600
11/9/13,Revenue,Crappy Birds,Games,Android,1600
11/11/13,Revenue,Crappy Birds,Games,iOS,1600
11/13/13,Revenue,Crappy Birds,Games,Android,1600
11/26/13,Revenue,Crappy Birds,Games,iOS,1600
11/29/13,Revenue,Crappy Birds,Games,iOS,1600
11/30/13,Revenue,Crappy Birds,Games,iOS,1600
12/2/13,Revenue,Crappy Birds,Games,iOS,1600
12/3/13,Revenue,Crappy Birds,Games,Android,1600
11/9/13,Revenue,Crappy Birds,Games,iOS,1610
12/3/13,Revenue,Crappy Birds,Games,iOS,1620
11/6/13,Revenue,Crappy Birds,Games,iOS,1630
11/7/13,Revenue,Crappy Birds,Games,iOS,1630
11/26/13,Revenue,Crappy Birds,Games,Android,1630
12/20/13,Revenue,Crappy Birds,Games,Android,1630
11/3/13,Revenue,Crappy Birds,Games,Android,1640
11/4/13,Revenue,Crappy Birds,Games,Android,1640
11/10/13,Revenue,Crappy Birds,Games,iOS,1640
11/25/13,Revenue,Crappy Birds,Games,Android,1640
12/12/13,Revenue,Crappy Birds,Games,Android,1640
12/15/13,Revenue,Crappy Birds,Games,Android,1640
11/8/13,Revenue,Crappy Birds,Games,iOS,1650
11/30/13,Revenue,Crappy Birds,Games,Android,1650
11/8/13,Revenue,Crappy Birds,Games,Android,1740
7/29/14,Revenue,Carry,Services,Android,2140
8/12/14,Revenue,Carry,Services,Android,2140
8/16/14,Revenue,Carry,Services,Android,2150
8/10/14,Revenue,Carry,Services,Android,2160
7/31/14,Revenue,Carry,Services,Android,2180
8/8/14,Revenue,Carry,Services,Android,2190
8/1/14,Revenue,Carry,Services,Android,2200
7/28/14,Revenue,Carry,Services,Android,2210
7/30/14,Revenue,Carry,Services,Android,2210
8/13/14,Revenue,Carry,Services,iOS,2210
8/13/14,Revenue,Carry,Services,Android,2210
8/15/14,Revenue,Carry,Services,iOS,2210
4/15/14,Revenue,Carry,Services,Android,2220
4/27/14,Revenue,Carry,Services,Android,2220
7/20/14,Revenue,Carry,Services,Android,2220
4/30/14,Revenue,Carry,Services,Android,2230
6/25/14,Revenue,Carry,Services,Android,2230
7/30/14,Revenue,Carry,Services,iOS,2240
8/15/14,Revenue,Carry,Services,Android,2240
8/16/14,Revenue,Carry,Services,iOS,2240
7/14/14,Revenue,Carry,Services,Android,2250
7/29/14,Revenue,Carry,Services,iOS,2250
8/10/14,Revenue,Carry,Services,iOS,2250
8/12/14,Revenue,Carry,Services,iOS,2250
8/14/14,Revenue,Carry,Services,iOS,2250
8/17/14,Revenue,Carry,Services,iOS,2250
3/24/14,Revenue,Carry,Services,Android,2260
5/4/14,Revenue,Carry,Services,Android,2260
7/16/14,Revenue,Carry,Services,Android,2260
7/26/14,Revenue,Carry,Services,Android,2260
8/18/14,Revenue,Carry,Services,iOS,2260
9/6/14,Revenue,Carry,Services,Android,2260
4/13/14,Revenue,Carry,Services,Android,2270
7/22/14,Revenue,Carry,Services,Android,2270
7/31/14,Revenue,Carry,Services,iOS,2270
8/26/14,Revenue,Carry,Services,Android,2270
9/3/14,Revenue,Carry,Services,Android,2270
4/14/14,Revenue,Carry,Services,Android,2280
4/22/14,Revenue,Carry,Services,Android,2280
7/25/14,Revenue,Carry,Services,Android,2280
7/28/14,Revenue,Carry,Services,iOS,2280
8/7/14,Revenue,Carry,Services,Android,2280
8/11/14,Revenue,Carry,Services,iOS,2280
8/17/14,Revenue,Carry,Services,Android,2280
3/23/14,Revenue,Carry,Services,Android,2290
3/25/14,Revenue,Carry,Services,Android,2290
8/9/14,Revenue,Carry,Services,iOS,2290
3/26/14,Revenue,Carry,Services,Android,2300
7/12/14,Revenue,Carry,Services,Android,2300
7/13/14,Revenue,Carry,Services,Android,2300
7/19/14,Revenue,Carry,Services,Android,2300
7/23/14,Revenue,Carry,Services,iOS,2300
7/25/14,Revenue,Carry,Services,iOS,2300
7/26/14,Revenue,Carry,Services,iOS,2300
8/19/14,Revenue,Carry,Services,iOS,2300
8/19/14,Revenue,Carry,Services,Android,2300
8/21/14,Revenue,Carry,Services,Android,2300
9/1/14,Revenue,Carry,Services,Android,2300
4/15/14,Revenue,Carry,Services,iOS,2310
4/19/14,Revenue,Carry,Services,iOS,2310
5/17/14,Revenue,Carry,Services,Android,2310
7/21/14,Revenue,Carry,Services,iOS,2310
7/21/14,Revenue,Carry,Services,Android,2310
8/1/14,Revenue,Carry,Services,iOS,2310
8/4/14,Revenue,Carry,Services,Android,2310
8/8/14,Revenue,Carry,Services,iOS,2310
8/18/14,Revenue,Carry,Services,Android,2310
3/19/14,Revenue,Carry,Services,Android,2320
4/17/14,Revenue,Carry,Services,iOS,2320
5/6/14,Revenue,Carry,Services,Android,2320
5/23/14,Revenue,Carry,Services,Android,2320
7/15/14,Revenue,Carry,Services,iOS,2320
8/3/14,Revenue,Carry,Services,Android,2320
8/14/14,Revenue,Carry,Services,Android,2320
9/4/14,Revenue,Carry,Services,Android,2320
3/21/14,Revenue,Carry,Services,Android,2330
4/16/14,Revenue,Carry,Services,iOS,2330
4/28/14,Revenue,Carry,Services,iOS,2330
5/15/14,Revenue,Carry,Services,Android,2330
5/18/14,Revenue,Carry,Services,Android,2330
6/7/14,Revenue,Carry,Services,Android,2330
7/16/14,Revenue,Carry,Services,iOS,2330
7/27/14,Revenue,Carry,Services,iOS,2330
8/2/14,Revenue,Carry,Services,iOS,2330
8/2/14,Revenue,Carry,Services,Android,2330
8/20/14,Revenue,Carry,Services,iOS,2330
8/21/14,Revenue,Carry,Services,iOS,2330
8/27/14,Revenue,Carry,Services,Android,2330
9/2/14,Revenue,Carry,Services,iOS,2330
9/8/14,Revenue,Carry,Services,Android,2330
3/23/14,Revenue,Carry,Services,iOS,2340
4/18/14,Revenue,Carry,Services,iOS,2340
4/27/14,Revenue,Carry,Services,iOS,2340
5/4/14,Revenue,Carry,Services,iOS,2340
5/14/14,Revenue,Carry,Services,Android,2340
7/20/14,Revenue,Carry,Services,iOS,2340
7/22/14,Revenue,Carry,Services,iOS,2340
8/3/14,Revenue,Carry,Services,iOS,2340
8/4/14,Revenue,Carry,Services,iOS,2340
8/24/14,Revenue,Carry,Services,Android,2340
8/29/14,Revenue,Carry,Services,Android,2340
4/14/14,Revenue,Carry,Services,iOS,2350
4/20/14,Revenue,Carry,Services,iOS,2350
4/30/14,Revenue,Carry,Services,iOS,2350
5/1/14,Revenue,Carry,Services,iOS,2350
5/2/14,Revenue,Carry,Services,iOS,2350
5/12/14,Revenue,Carry,Services,iOS,2350
5/22/14,Revenue,Carry,Services,Android,2350
6/2/14,Revenue,Carry,Services,iOS,2350
6/24/14,Revenue,Carry,Services,Android,2350
6/25/14,Revenue,Carry,Services,iOS,2350
7/14/14,Revenue,Carry,Services,iOS,2350
7/24/14,Revenue,Carry,Services,iOS,2350
8/7/14,Revenue,Carry,Services,iOS,2350
8/22/14,Revenue,Carry,Services,Android,2350
9/1/14,Revenue,Carry,Services,iOS,2350
4/11/14,Revenue,Carry,Services,Android,2360
4/21/14,Revenue,Carry,Services,iOS,2360
4/26/14,Revenue,Carry,Services,iOS,2360
5/3/14,Revenue,Carry,Services,iOS,2360
5/29/14,Revenue,Carry,Services,iOS,2360
7/5/14,Revenue,Carry,Services,Android,2360
7/6/14,Revenue,Carry,Services,Android,2360
7/15/14,Revenue,Carry,Services,Android,2360
8/9/14,Revenue,Carry,Services,Android,2360
8/24/14,Revenue,Carry,Services,iOS,2360
9/5/14,Revenue,Carry,Services,iOS,2360
3/22/14,Revenue,Carry,Services,iOS,2370
3/22/14,Revenue,Carry,Services,Android,2370
4/13/14,Revenue,Carry,Services,iOS,2370
4/23/14,Revenue,Carry,Services,Android,2370
4/29/14,Revenue,Carry,Services,iOS,2370
5/5/14,Revenue,Carry,Services,iOS,2370
5/9/14,Revenue,Carry,Services,Android,2370
5/23/14,Revenue,Carry,Services,iOS,2370
5/28/14,Revenue,Carry,Services,iOS,2370
7/17/14,Revenue,Carry,Services,iOS,2370
7/19/14,Revenue,Carry,Services,iOS,2370
8/11/14,Revenue,Carry,Services,Android,2370
8/20/14,Revenue,Carry,Services,Android,2370
8/22/14,Revenue,Carry,Services,iOS,2370
8/25/14,Revenue,Carry,Services,iOS,2370
8/26/14,Revenue,Carry,Services,iOS,2370
8/31/14,Revenue,Carry,Services,iOS,2370
8/31/14,Revenue,Carry,Services,Android,2370
9/3/14,Revenue,Carry,Services,iOS,2370
9/6/14,Revenue,Carry,Services,iOS,2370
3/20/14,Revenue,Carry,Services,Android,2380
3/24/14,Revenue,Carry,Services,iOS,2380
4/16/14,Revenue,Carry,Services,Android,2380
5/3/14,Revenue,Carry,Services,Android,2380
5/13/14,Revenue,Carry,Services,iOS,2380
5/20/14,Revenue,Carry,Services,Android,2380
5/27/14,Revenue,Carry,Services,iOS,2380
5/30/14,Revenue,Carry,Services,Android,2380
6/3/14,Revenue,Carry,Services,iOS,2380
6/3/14,Revenue,Carry,Services,Android,2380
6/26/14,Revenue,Carry,Services,iOS,2380
6/30/14,Revenue,Carry,Services,Android,2380
7/6/14,Revenue,Carry,Services,iOS,2380
8/5/14,Revenue,Carry,Services,iOS,2380
9/5/14,Revenue,Carry,Services,Android,2380
9/7/14,Revenue,Carry,Services,iOS,2380
9/9/14,Revenue,Carry,Services,iOS,2380
3/17/14,Revenue,Carry,Services,Android,2390
4/4/14,Revenue,Carry,Services,Android,2390
4/12/14,Revenue,Carry,Services,Android,2390
4/17/14,Revenue,Carry,Services,Android,2390
4/25/14,Revenue,Carry,Services,iOS,2390
5/9/14,Revenue,Carry,Services,iOS,2390
5/14/14,Revenue,Carry,Services,iOS,2390
5/21/14,Revenue,Carry,Services,iOS,2390
5/25/14,Revenue,Carry,Services,iOS,2390
6/1/14,Revenue,Carry,Services,iOS,2390
6/27/14,Revenue,Carry,Services,iOS,2390
7/2/14,Revenue,Carry,Services,iOS,2390
7/2/14,Revenue,Carry,Services,Android,2390
7/3/14,Revenue,Carry,Services,iOS,2390
7/5/14,Revenue,Carry,Services,iOS,2390
7/13/14,Revenue,Carry,Services,iOS,2390
8/23/14,Revenue,Carry,Services,iOS,2390
9/4/14,Revenue,Carry,Services,iOS,2390
9/10/14,Revenue,Carry,Services,Android,2390
3/20/14,Revenue,Carry,Services,iOS,2400
4/19/14,Revenue,Carry,Services,Android,2400
4/22/14,Revenue,Carry,Services,iOS,2400
5/2/14,Revenue,Carry,Services,Android,2400
5/8/14,Revenue,Carry,Services,iOS,2400
5/10/14,Revenue,Carry,Services,iOS,2400
5/11/14,Revenue,Carry,Services,iOS,2400
